PRM,CP,8.93547010417991e-05
LH,CM,0.0196352858
DCO,PGRNl,0.080258755
SPFp,CS,0.0466038649
MV,DR,7.95417405144405e-05
NTS,VISC,0.0016158353
RE,COAa,0.0149877134
PRM,SUBd,0.0016111395
TRN,IMD,0.0037561643
NDB,MH,0.0844730371
RSPagl,PGRNl,0.026748286
PF,CM,0.015647947
MGd,RH,0.0066287143
CA3,MEPO,0.0006524149
LRN,SSs,0.0015580105
PAR,DCO,0.0001152663
NDB,ENTl,0.8151754003
PAR,VCO,0.0004174544
MA,RT,0.0726246971
VISal,TEa,0.1982132015
FN,TT,0.0003656212
VISal,LA,0.0035683413
PAG,LRN,0.0037908312
TU,PRNc,0.0231588492
LHA,PVT,0.0574040115
SCs,SOC,0.0013291249
PERI,MEA,0.1220479904
IP,RN,0.0020021648
RSPd,MA,0.0028977895
DCO,MD,0.0030477299
ENTm,PGRNd,8.74323013812343e-08
PERI,TR,0.1604934572
SSp-ll,ACAd,0.1339214335
SSp-tr,LH,0.0029359307
DN,AV,0.0051173501
DN,AMv,0.0020208851
VISam,VISC,0.0131770963
PT,MEPO,0.03152725
SSp-n,PRM,0.0008094691
XII,PAA,0.000738446
ACAv,MOB,0.0049817422
SSp-bfd,PP,0.0058811566
VISC,IRN,0.0374096294
NTS,VISl,1.33122652416019e-05
ENTl,LPO,0.013568123
PRP,IPN,0.0023564571
CLA,CEA,0.2200191352
DG,PA,0.0003933401
AIp,MDRNv,0.0029407985
LRN,VTA,0.0126121958
SPIV,SUBd,0.0010389951
VISp,VPM,0.0156560582
SPFp,POL,0.0267748053
AAA,MOB,0.7530856329
CA1,PYR,3.93570521799071e-06
PRNr,NI,0.0149700517
MPO,IO,0.0003661724
LSv,BMA,0.0801752208
PVH,ARH,0.134359133
LHA,V,0.0064725842
SPIV,SSp-tr,0.0005671604
RR,PVH,0.0048241891
AMd,AN,0.000862214
CS,NPC,0.0055015986
SSp-bfd,PRM,0.0001519446
ICe,SSp-bfd,0.0016827419
LPO,PH,0.1434800245
RN,SNr,0.0996774371
PTLp,CL,0.0399356941
NI,NDB,0.9884583168
PERI,SSp-bfd,0.066299517
LP,DCO,0.0001488069
LSv,PP,0.0026177498
VTA,RSPv,0.0260634553
LGv,VM,0.1701339452
PCG,COAa,0.0015407968
PARN,VPL,0.0041602529
PERI,GU,0.3303185488
COAa,VTA,0.0429038768
IP,PH,0.0001677489
GRN,POST,0.0002321761
DCO,MARN,0.0217732421
ILA,LSc,0.0097406864
PO,MGm,0.0026630774
NTS,AIp,0.0005167731
NLOT,PVT,0.027535095
STN,SPFp,0.2632064826
PG,TR,0.000726356
DR,ACAv,0.0024694735
CA2,LPO,0.0272207069
GPi,VM,0.4913065905
NOD,SSp-ul,0.0001990526
MPT,LGd,0.0288610994
VISl,VISl,0.1006459061
SSs,SPFm,0.0005631475
TU,POL,0.0336487541
MV,FN,0.0122320205
SSp-tr,SUV,8.1935828977022e-06
ENTl,EPv,0.0830960552
VISC,PARN,0.0605392155
VAL,PH,0.0297900477
MGm,AId,0.0656191398
MPN,AON,0.0119332033
PG,PA,0.0002089186
GU,MRN,0.3144006472
BMA,SPA,0.0002454809
SSp-n,SCm,0.0881217232
VPMpc,VISC,0.5720455015
NOD,NLL,0.0007921006
PAG,DR,0.0022690612
RM,LH,0.031450851
ACAv,GPe,0.0094778267
